date,region,category,commodity,unit,price_php,ma_7_day,ma_30_day,volatility_30_day,momentum_pct,change_7d_pct,change_30d_pct
2026-01-25,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,42.01,40.790000000000006,40.768,1.209529404070171,0.05,2.76,1.18
2026-01-26,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,40.02,40.87714285714286,40.75833333333333,1.214464784439498,0.29,1.55,-0.72
2026-01-27,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,41.2,41.13857142857143,40.75633333333334,1.213659281089512,0.94,4.65,-0.15
2026-01-28,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,40.97,41.12571428571429,40.754666666666665,1.2133189970101619,0.91,-0.22,-0.12
2026-01-29,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,41.25,40.97714285714285,40.79266666666667,1.210280484257558,0.45,-2.46,2.84
2026-01-30,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,41.42,41.22714285714286,40.917,1.0632064385783575,0.76,4.41,9.9
2026-01-31,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,42.99,41.40857142857143,41.061,1.040690586366434,0.85,3.04,11.17
2026-02-01,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,41.34,41.31285714285714,41.09633333333333,1.0312111504350583,0.53,-1.59,2.63
2026-02-02,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,39.52,41.24142857142857,41.03600000000001,1.0693136696675676,0.5,-1.25,-4.38
2026-02-03,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,41.24,41.24714285714286,41.07233333333333,1.0566135995956907,0.43,0.1,2.71
2026-02-04,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,39.92,41.097142857142856,41.029999999999994,1.0769817339084273,0.16,-2.56,-3.08
2026-02-05,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,40.1,40.93285714285714,40.984666666666676,1.086835753010996,-0.13,-2.79,-3.28
2026-02-06,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,42.92,41.14714285714286,41.020999999999994,1.1332965342233905,0.31,3.62,2.61
2026-02-07,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,42.76,41.114285714285714,41.06966666666666,1.1762256508039537,0.11,-0.54,3.54
2026-02-08,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,41.52,41.14,41.02466666666667,1.1298847464365005,0.28,0.44,-3.15
2026-02-09,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,42.19,41.52142857142858,41.06166666666666,1.1497588452796699,1.12,6.76,2.7
2026-02-10,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,42.03,41.63428571428572,41.089666666666666,1.1631422462697587,1.33,1.92,2.04
2026-02-11,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,42.01,41.93285714285714,41.17999999999999,1.1239309096448764,1.83,5.24,6.9
2026-02-12,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,42.63,42.294285714285714,41.208333333333336,1.1499897550767988,2.64,6.31,2.03
2026-02-13,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,41.12,42.037142857142854,41.14933333333333,1.1052724218204166,2.16,-4.19,-4.13
2026-02-14,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,44.82,42.33142857142857,41.28433333333334,1.289350767750512,2.54,4.82,9.93
2026-02-15,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,43.54,42.620000000000005,41.427666666666674,1.2932548708276805,2.88,4.87,10.96
2026-02-16,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,41.06,42.45857142857143,41.43266666666667,1.2914731853607058,2.48,-2.68,0.37
2026-02-17,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,41.8,42.42571428571428,41.46333333333333,1.288817510244419,2.32,-0.55,2.25
2026-02-18,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,42.23,42.457142857142856,41.55733333333333,1.2356345105564737,2.17,0.52,7.16
2026-02-19,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,42.64,42.458571428571425,41.666333333333334,1.1789577025355007,1.9,0.02,8.31
2026-02-20,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,45.53,43.08857142857143,41.815333333333335,1.3671332536857181,3.04,10.72,10.89
2026-02-21,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,41.21,42.57285714285714,41.779333333333334,1.368422029410035,1.9,-8.05,-2.55
2026-02-22,Region VII (Central Visayas),Vegetables,Squash (Kalabasa),kg,41.38,42.26428571428572,41.83633333333333,1.3119805594999154,1.02,-4.96,4.31
2025-12-25,Region VII (Central Visayas),Fish,Tilapia,kg,125.71,125.71,125.71,,0.0,,
2025-12-26,Region VII (Central Visayas),Fish,Tilapia,kg,123.33,124.52,124.52,,0.0,,
2025-12-27,Region VII (Central Visayas),Fish,Tilapia,kg,122.02,123.68666666666667,123.68666666666667,,0.0,,
2025-12-28,Region VII (Central Visayas),Fish,Tilapia,kg,124.48,123.88499999999999,123.88499999999999,,0.0,,
2025-12-29,Region VII (Central Visayas),Fish,Tilapia,kg,126.55,124.418,124.418,,0.0,,
2025-12-30,Region VII (Central Visayas),Fish,Tilapia,kg,126.32,124.735,124.735,,0.0,,
2025-12-31,Region VII (Central Visayas),Fish,Tilapia,kg,113.9,123.18714285714285,123.18714285714285,4.411982601528529,0.0,,
2026-01-01,Region VII (Central Visayas),Fish,Tilapia,kg,132.61,124.17285714285715,124.36500000000001,5.271012372265068,-0.15,5.49,
2026-01-02,Region VII (Central Visayas),Fish,Tilapia,kg,125.88,124.53714285714285,124.53333333333333,4.956374683173175,0.0,2.07,
2026-01-03,Region VII (Central Visayas),Fish,Tilapia,kg,128.53,125.46714285714287,124.93299999999999,4.8408127187258305,0.43,5.34,
2026-01-04,Region VII (Central Visayas),Fish,Tilapia,kg,121.42,125.03,124.61363636363636,4.712965675086702,0.33,-2.46,
2026-01-05,Region VII (Central Visayas),Fish,Tilapia,kg,119.35,124.00142857142858,124.175,4.743584183830927,-0.14,-5.69,
2026-01-06,Region VII (Central Visayas),Fish,Tilapia,kg,116.6,122.61285714285715,123.5923076923077,5.004033629393651,-0.79,-7.69,
2026-01-07,Region VII (Central Visayas),Fish,Tilapia,kg,128.73,124.7314285714286,123.95928571428571,4.999959175657514,0.62,13.02,
2026-01-08,Region VII (Central Visayas),Fish,Tilapia,kg,122.22,123.24714285714285,123.84333333333333,4.8389648637266385,-0.48,-7.84,
2026-01-09,Region VII (Central Visayas),Fish,Tilapia,kg,126.55,123.34285714285714,124.0125,4.723602438817222,-0.54,0.53,
2026-01-10,Region VII (Central Visayas),Fish,Tilapia,kg,126.53,123.05714285714285,124.16058823529411,4.614185289122332,-0.89,-1.56,
2026-01-11,Region VII (Central Visayas),Fish,Tilapia,kg,122.89,123.26714285714286,124.08999999999999,4.486423965699185,-0.66,1.21,
2026-01-12,Region VII (Central Visayas),Fish,Tilapia,kg,124.05,123.93857142857142,124.0878947368421,4.360030044426769,-0.12,3.94,
2026-01-13,Region VII (Central Visayas),Fish,Tilapia,kg,124.05,125.00285714285714,124.08599999999998,4.243750079451205,0.74,6.39,
2026-01-14,Region VII (Central Visayas),Fish,Tilapia,kg,129.0,125.04142857142857,124.32,4.273034050882348,0.58,0.21,
2026-01-15,Region VII (Central Visayas),Fish,Tilapia,kg,122.8,125.12428571428572,124.25090909090909,4.182627232107897,0.7,0.47,
2026-01-16,Region VII (Central Visayas),Fish,Tilapia,kg,126.69,125.14428571428572,124.35695652173914,4.117988735450408,0.63,0.11,
2026-01-17,Region VII (Central Visayas),Fish,Tilapia,kg,131.54,125.86,124.65625,4.286067227961864,0.97,3.96,
2026-01-18,Region VII (Central Visayas),Fish,Tilapia,kg,128.68,126.68714285714285,124.8172,4.272301799576741,1.5,4.71,
2026-01-19,Region VII (Central Visayas),Fish,Tilapia,kg,126.92,127.09714285714287,124.89807692307691,4.206248703280175,1.76,2.31,
2026-01-20,Region VII (Central Visayas),Fish,Tilapia,kg,122.13,126.82285714285715,124.79555555555555,4.158825956124316,1.62,-1.55,
2026-01-21,Region VII (Central Visayas),Fish,Tilapia,kg,129.22,126.85428571428572,124.95357142857142,4.165858778820924,1.52,0.17,
2026-01-22,Region VII (Central Visayas),Fish,Tilapia,kg,133.69,128.41,125.25482758620689,4.400736643441198,2.52,8.87,
2026-01-23,Region VII (Central Visayas),Fish,Tilapia,kg,135.52,129.67142857142855,125.597,4.712868772729145,3.24,6.97,
2026-01-24,Region VII (Central Visayas),Fish,Tilapia,kg,130.76,129.56,125.76533333333333,4.806305293540209,3.02,-0.59,4.02
2026-01-25,Region VII (Central Visayas),Fish,Tilapia,kg,121.07,128.47285714285715,125.69,4.863167691947297,2.21,-5.91,-1.83
2026-01-26,Region VII (Central Visayas),Fish,Tilapia,kg,129.46,128.83571428571426,125.938,4.859262325171135,2.3,2.0,6.1
2026-01-27,Region VII (Central Visayas),Fish,Tilapia,kg,127.94,129.66571428571427,126.05333333333333,4.864522043597261,2.87,4.76,2.78
2026-01-28,Region VII (Central Visayas),Fish,Tilapia,kg,124.62,129.00857142857143,125.989,4.870485602072959,2.4,-3.56,-1.53
2026-01-29,Region VII (Central Visayas),Fish,Tilapia,kg,127.5,128.12428571428572,126.02833333333335,4.878009828306772,1.66,-4.63,0.93
2026-01-30,Region VII (Central Visayas),Fish,Tilapia,kg,129.03,127.19714285714285,126.53266666666667,4.332465200396152,0.53,-4.79,13.28
2026-01-31,Region VII (Central Visayas),Fish,Tilapia,kg,134.38,127.71428571428571,126.59166666666667,4.429056164212315,0.89,2.77,1.33
2026-02-01,Region VII (Central Visayas),Fish,Tilapia,kg,129.37,128.9,126.708,4.455474277165422,1.73,6.86,2.77
2026-02-02,Region VII (Central Visayas),Fish,Tilapia,kg,131.13,129.13857142857142,126.79466666666667,4.516999868949735,1.85,1.29,2.02
2026-02-03,Region VII (Central Visayas),Fish,Tilapia,kg,138.11,130.59142857142857,127.35100000000001,4.847892787877901,2.54,7.95,13.75
2026-02-04,Region VII (Central Visayas),Fish,Tilapia,kg,129.56,131.29714285714286,127.69133333333335,4.619855000958902,2.82,3.96,8.55
2026-02-05,Region VII (Central Visayas),Fish,Tilapia,kg,128.19,131.3957142857143,128.0776666666667,4.117674840483875,2.59,0.54,9.94
2026-02-06,Region VII (Central Visayas),Fish,Tilapia,kg,129.3,131.43428571428572,128.09666666666666,4.122101350067678,2.61,0.21,0.44
2026-02-07,Region VII (Central Visayas),Fish,Tilapia,kg,136.5,131.73714285714286,128.57266666666666,4.242816999583401,2.46,1.58,11.68
2026-02-08,Region VII (Central Visayas),Fish,Tilapia,kg,141.54,133.4757142857143,129.07233333333335,4.837404322021518,3.41,9.41,11.85
2026-02-09,Region VII (Central Visayas),Fish,Tilapia,kg,129.18,133.19714285714286,129.16066666666669,4.813515407133591,3.13,-1.49,2.09
2026-02-10,Region VII (Central Visayas),Fish,Tilapia,kg,123.6,131.12428571428572,129.18433333333334,4.783271628421721,1.5,-10.51,0.58
2026-02-11,Region VII (Central Visayas),Fish,Tilapia,kg,138.35,132.38,129.661,4.963114532435124,2.1,6.78,11.53
2026-02-12,Region VII (Central Visayas),Fish,Tilapia,kg,143.45,134.56,130.30766666666668,5.447082536635478,3.26,11.9,15.64
2026-02-13,Region VII (Central Visayas),Fish,Tilapia,kg,139.23,135.97857142857143,130.64866666666666,5.677724613047802,4.08,7.68,7.93
2026-02-14,Region VII (Central Visayas),Fish,Tilapia,kg,138.79,136.30571428571426,131.18166666666667,5.666042883178925,3.91,1.68,13.02
2026-02-15,Region VII (Central Visayas),Fish,Tilapia,kg,136.44,135.57714285714286,131.50666666666666,5.679131388983076,3.1,-3.6,7.7
2026-02-16,Region VII (Central Visayas),Fish,Tilapia,kg,136.84,136.67142857142855,131.68333333333334,5.76203528058551,3.79,5.93,4.03
2026-02-17,Region VII (Central Visayas),Fish,Tilapia,kg,135.64,138.39142857142858,131.91533333333334,5.7770382182146,4.91,9.74,5.41
2026-02-18,Region VII (Central Visayas),Fish,Tilapia,kg,135.1,137.92714285714285,132.188,5.725952051541402,4.34,-2.35,6.45
2026-02-19,Region VII (Central Visayas),Fish,Tilapia,kg,132.79,136.4042857142857,132.54333333333332,5.401853023912577,2.91,-7.43,8.73
2026-02-20,Region VII (Central Visayas),Fish,Tilapia,kg,139.41,136.43,132.883,5.50506296747471,2.67,0.13,7.89
2026-02-21,Region VII (Central Visayas),Fish,Tilapia,kg,138.79,136.43,133.053,5.60861477150747,2.54,0.0,3.81
2026-02-22,Region VII (Central Visayas),Fish,Tilapia,kg,135.21,136.25428571428571,133.04266666666666,5.60419666231338,2.41,-0.9,-0.23
2025-12-25,Region VII (Central Visayas),Vegetables,Tomato,kg,51.03,51.03,51.03,,0.0,,
2025-12-26,Region VII (Central Visayas),Vegetables,Tomato,kg,49.73,50.379999999999995,50.379999999999995,,0.0,,
2025-12-27,Region VII (Central Visayas),Vegetables,Tomato,kg,47.51,49.423333333333325,49.423333333333325,,0.0,,
2025-12-28,Region VII (Central Visayas),Vegetables,Tomato,kg,50.99,49.815,49.815,,0.0,,
2025-12-29,Region VII (Central Visayas),Vegetables,Tomato,kg,49.24,49.7,49.7,,0.0,,
2025-12-30,Region VII (Central Visayas),Vegetables,Tomato,kg,47.96,49.41,49.41,,0.0,,
2025-12-31,Region VII (Central Visayas),Vegetables,Tomato,kg,50.05,49.50142857142857,49.50142857142857,1.3732980809160178,0.0,,
2026-01-01,Region VII (Central Visayas),Vegetables,Tomato,kg,49.5,49.28285714285715,49.50125,1.271427066612271,-0.44,-3.0,
2026-01-02,Region VII (Central Visayas),Vegetables,Tomato,kg,48.25,49.07142857142857,49.36222222222222,1.2603251344174815,-0.59,-2.98,
2026-01-03,Region VII (Central Visayas),Vegetables,Tomato,kg,47.41,49.057142857142864,49.167,1.339046509855261,-0.22,-0.21,
2026-01-04,Region VII (Central Visayas),Vegetables,Tomato,kg,47.96,48.62428571428571,49.057272727272725,1.3214317304279548,-0.88,-5.94,
2026-01-05,Region VII (Central Visayas),Vegetables,Tomato,kg,52.3,49.06142857142857,49.32749999999999,1.5696214077402109,-0.54,6.21,
2026-01-06,Region VII (Central Visayas),Vegetables,Tomato,kg,49.11,49.22571428571429,49.310769230769225,1.5040083196714784,-0.17,2.4,
2026-01-07,Region VII (Central Visayas),Vegetables,Tomato,kg,48.39,48.98857142857143,49.245,1.4658090441275604,-0.52,-3.32,
2026-01-08,Region VII (Central Visayas),Vegetables,Tomato,kg,48.5,48.84571428571429,49.19533333333333,1.4255268032087878,-0.71,-2.02,
2026-01-09,Region VII (Central Visayas),Vegetables,Tomato,kg,49.08,48.964285714285715,49.188125,1.377491530524477,-0.46,1.72,
2026-01-10,Region VII (Central Visayas),Vegetables,Tomato,kg,51.3,49.519999999999996,49.31235294117647,1.4287211476166566,0.42,8.21,
2026-01-11,Region VII (Central Visayas),Vegetables,Tomato,kg,48.13,49.544285714285714,49.24666666666666,1.4138017166907264,0.6,0.35,
2026-01-12,Region VII (Central Visayas),Vegetables,Tomato,kg,48.76,49.03857142857142,49.22105263157895,1.378497147608551,-0.37,-6.77,
2026-01-13,Region VII (Central Visayas),Vegetables,Tomato,kg,46.7,48.694285714285705,49.095,1.4553440540949325,-0.82,-4.91,
2026-01-14,Region VII (Central Visayas),Vegetables,Tomato,kg,50.24,48.958571428571425,49.149523809523814,1.440331476398666,-0.39,3.82,
2026-01-15,Region VII (Central Visayas),Vegetables,Tomato,kg,49.11,49.04571428571428,49.14772727272727,1.4056448505534553,-0.21,1.26,
2026-01-16,Region VII (Central Visayas),Vegetables,Tomato,kg,50.54,49.25428571428571,49.208260869565216,1.4036758631727464,0.09,2.97,
2026-01-17,Region VII (Central Visayas),Vegetables,Tomato,kg,47.86,48.762857142857136,49.15208333333334,1.4001365746012893,-0.79,-6.71,
2026-01-18,Region VII (Central Visayas),Vegetables,Tomato,kg,49.68,48.98428571428571,49.173199999999994,1.3747173042726517,-0.38,3.22,
2026-01-19,Region VII (Central Visayas),Vegetables,Tomato,kg,46.62,48.67857142857143,49.075,1.437003131520596,-0.81,-4.39,
2026-01-20,Region VII (Central Visayas),Vegetables,Tomato,kg,46.6,48.66428571428572,48.983333333333334,1.487424206213805,-0.65,-0.21,
2026-01-21,Region VII (Central Visayas),Vegetables,Tomato,kg,48.99,48.48571428571428,48.98357142857143,1.459619976634492,-1.02,-2.49,
2026-01-22,Region VII (Central Visayas),Vegetables,Tomato,kg,45.62,47.98714285714285,48.867586206896554,1.5634980359355692,-1.8,-7.11,
2026-01-23,Region VII (Central Visayas),Vegetables,Tomato,kg,48.17,47.64857142857143,48.84433333333333,1.5415748403842562,-2.45,-4.69,
2026-01-24,Region VII (Central Visayas),Vegetables,Tomato,kg,48.61,47.75571428571429,48.76366666666667,1.485559184938123,-2.07,1.57,-4.74
2026-01-25,Region VII (Central Visayas),Vegetables,Tomato,kg,48.07,47.52571428571429,48.708333333333336,1.4792264598567142,-2.43,-3.24,-3.34
2026-01-26,Region VII (Central Visayas),Vegetables,Tomato,kg,45.62,47.38285714285714,48.64533333333333,1.569515043338026,-2.6,-2.15,-3.98
2026-01-27,Region VII (Central Visayas),Vegetables,Tomato,kg,48.79,47.69571428571429,48.572,1.5063094887379773,-1.8,4.7,-4.31
2026-01-28,Region VII (Central Visayas),Vegetables,Tomato,kg,43.77,46.949999999999996,48.38966666666667,1.7361838519627149,-2.98,-10.66,-11.11
2026-01-29,Region VII (Central Visayas),Vegetables,Tomato,kg,48.6,47.37571428571429,48.410999999999994,1.734653597537063,-2.14,6.53,1.33
2026-01-30,Region VII (Central Visayas),Vegetables,Tomato,kg,48.91,47.48142857142857,48.373000000000005,1.7098198130514946,-1.84,1.54,-2.28
2026-01-31,Region VII (Central Visayas),Vegetables,Tomato,kg,50.02,47.68285714285714,48.39033333333334,1.7242139305088913,-1.46,2.9,1.05
2026-02-01,Region VII (Central Visayas),Vegetables,Tomato,kg,44.09,47.114285714285714,48.251666666666665,1.8947369635175062,-2.36,-8.28,-8.62
2026-02-02,Region VII (Central Visayas),Vegetables,Tomato,kg,44.19,46.910000000000004,48.14433333333333,2.030406250046991,-2.56,-3.13,-6.79
2026-02-03,Region VII (Central Visayas),Vegetables,Tomato,kg,47.1,46.66857142857144,48.11566666666666,2.03915074163889,-3.01,-3.46,-1.79
2026-02-04,Region VII (Central Visayas),Vegetables,Tomato,kg,42.09,46.42857142857143,47.775333333333336,2.16485363578414,-2.82,-3.84,-19.52
2026-02-05,Region VII (Central Visayas),Vegetables,Tomato,kg,43.18,45.65428571428571,47.577666666666666,2.3049776471851047,-4.04,-11.15,-12.07
2026-02-06,Region VII (Central Visayas),Vegetables,Tomato,kg,45.54,45.17285714285715,47.48266666666667,2.3289496423885168,-4.86,-6.89,-5.89
2026-02-07,Region VII (Central Visayas),Vegetables,Tomato,kg,46.65,44.691428571428574,47.421,2.3255734924885747,-5.76,-6.74,-3.81
2026-02-08,Region VII (Central Visayas),Vegetables,Tomato,kg,48.11,45.26571428571429,47.38866666666667,2.308392086060879,-4.48,9.12,-1.98
2026-02-09,Region VII (Central Visayas),Vegetables,Tomato,kg,44.43,45.300000000000004,47.159666666666666,2.246940422968042,-3.94,0.54,-13.39
2026-02-10,Region VII (Central Visayas),Vegetables,Tomato,kg,43.14,44.73428571428571,46.99333333333333,2.3547433176365544,-4.81,-8.41,-10.37
2026-02-11,Region VII (Central Visayas),Vegetables,Tomato,kg,44.61,45.09428571428571,46.855,2.3692334712685645,-3.76,5.99,-8.51
2026-02-12,Region VII (Central Visayas),Vegetables,Tomato,kg,45.52,45.42857142857143,46.81566666666666,2.381657903187625,-2.96,5.42,-2.53
2026-02-13,Region VII (Central Visayas),Vegetables,Tomato,kg,46.15,45.51571428571429,46.67933333333333,2.2943407637554336,-2.49,1.34,-8.14
2026-02-14,Region VII (Central Visayas),Vegetables,Tomato,kg,45.3,45.32285714285714,46.55233333333333,2.2603519459456334,-2.64,-2.89,-7.76
2026-02-15,Region VII (Central Visayas),Vegetables,Tomato,kg,41.95,44.442857142857136,46.266,2.2817636856697847,-3.94,-12.8,-17.0
2026-02-16,Region VII (Central Visayas),Vegetables,Tomato,kg,42.53,44.17142857142857,46.08833333333333,2.359550049645396,-4.16,-4.28,-11.14
2026-02-17,Region VII (Central Visayas),Vegetables,Tomato,kg,45.41,44.49571428571428,45.946000000000005,2.2622015520437047,-3.16,5.26,-8.6
2026-02-18,Region VII (Central Visayas),Vegetables,Tomato,kg,43.62,44.354285714285716,45.846,2.2974132380150674,-3.25,-2.22,-6.44
2026-02-19,Region VII (Central Visayas),Vegetables,Tomato,kg,43.53,44.07,45.74366666666666,2.3308004890037695,-3.66,-4.37,-6.59
2026-02-20,Region VII (Central Visayas),Vegetables,Tomato,kg,46.38,44.10285714285715,45.656666666666666,2.252856169297146,-3.4,0.5,-5.33
2026-02-21,Region VII (Central Visayas),Vegetables,Tomato,kg,43.06,43.78285714285715,45.57133333333333,2.3022353954563237,-3.92,-4.94,-5.61
2026-02-22,Region VII (Central Visayas),Vegetables,Tomato,kg,43.77,44.042857142857144,45.42466666666667,2.2709161653141314,-3.04,4.34,-9.13
2025-12-25,Region VII (Central Visayas),Meat,Whole Chicken,kg,183.72,183.72,183.72,,0.0,,
2025-12-26,Region VII (Central Visayas),Meat,Whole Chicken,kg,174.74,179.23000000000002,179.23000000000002,,0.0,,
2025-12-27,Region VII (Central Visayas),Meat,Whole Chicken,kg,181.43,179.96333333333334,179.96333333333334,,0.0,,
2025-12-28,Region VII (Central Visayas),Meat,Whole Chicken,kg,174.15,178.51,178.51,,0.0,,
2025-12-29,Region VII (Central Visayas),Meat,Whole Chicken,kg,187.36,180.28000000000003,180.28000000000003,,0.0,,
2025-12-30,Region VII (Central Visayas),Meat,Whole Chicken,kg,179.25,180.10833333333335,180.10833333333335,,0.0,,
2025-12-31,Region VII (Central Visayas),Meat,Whole Chicken,kg,168.29,178.42000000000002,178.42000000000002,6.482730906030276,0.0,,
2026-01-01,Region VII (Central Visayas),Meat,Whole Chicken,kg,185.61,178.69,179.31875,6.517984871546909,-0.35,1.03,
2026-01-02,Region VII (Central Visayas),Meat,Whole Chicken,kg,183.8,179.98428571428573,179.8166666666667,6.277332235910417,0.09,5.18,
2026-01-03,Region VII (Central Visayas),Meat,Whole Chicken,kg,179.67,179.7328571428571,179.802,5.918507319323762,-0.04,-0.97,
2026-01-04,Region VII (Central Visayas),Meat,Whole Chicken,kg,195.23,182.74428571428572,181.20454545454547,7.29138719810759,0.85,12.1,
2026-01-05,Region VII (Central Visayas),Meat,Whole Chicken,kg,183.86,182.24428571428572,181.42583333333334,6.994199490660207,0.45,-1.87,
2026-01-06,Region VII (Central Visayas),Meat,Whole Chicken,kg,180.04,182.35714285714286,181.31923076923078,6.7074578661100075,0.57,0.44,
2026-01-07,Region VII (Central Visayas),Meat,Whole Chicken,kg,180.49,184.1,181.26,6.448126740499015,1.57,7.25,
2026-01-08,Region VII (Central Visayas),Meat,Whole Chicken,kg,177.59,182.95428571428573,181.01533333333333,6.28541039308682,1.07,-4.32,
2026-01-09,Region VII (Central Visayas),Meat,Whole Chicken,kg,181.88,182.68,181.069375,6.076129764633624,0.89,-1.04,
2026-01-10,Region VII (Central Visayas),Meat,Whole Chicken,kg,196.99,185.15428571428575,182.00588235294117,7.037163898566956,1.73,9.64,
2026-01-11,Region VII (Central Visayas),Meat,Whole Chicken,kg,185.78,183.80428571428573,182.21555555555557,6.884763417886005,0.87,-4.84,
2026-01-12,Region VII (Central Visayas),Meat,Whole Chicken,kg,185.65,184.05999999999997,182.3963157894737,6.73702061623873,0.91,0.97,
2026-01-13,Region VII (Central Visayas),Meat,Whole Chicken,kg,172.77,183.02142857142857,181.91500000000002,6.901589061871717,0.61,-4.04,
2026-01-14,Region VII (Central Visayas),Meat,Whole Chicken,kg,177.74,182.62857142857143,181.71619047619046,6.788251966589391,0.5,-1.52,
2026-01-15,Region VII (Central Visayas),Meat,Whole Chicken,kg,191.39,184.6,182.1559090909091,6.93828622938444,1.34,7.77,
2026-01-16,Region VII (Central Visayas),Meat,Whole Chicken,kg,193.28,186.22857142857143,182.6395652173913,7.164626792450446,1.97,6.27,
2026-01-17,Region VII (Central Visayas),Meat,Whole Chicken,kg,201.79,186.91428571428568,183.4375,8.02376808911038,1.9,2.44,
2026-01-18,Region VII (Central Visayas),Meat,Whole Chicken,kg,197.91,188.64714285714285,184.0164,8.371167720216812,2.52,6.53,
2026-01-19,Region VII (Central Visayas),Meat,Whole Chicken,kg,186.53,188.77285714285716,184.11307692307693,8.216836261837404,2.53,0.47,
2026-01-20,Region VII (Central Visayas),Meat,Whole Chicken,kg,188.71,191.04999999999998,184.28333333333333,8.105693630453176,3.67,9.23,
2026-01-21,Region VII (Central Visayas),Meat,Whole Chicken,kg,185.44,192.15000000000003,184.32464285714286,7.957174951014848,4.25,4.33,
2026-01-22,Region VII (Central Visayas),Meat,Whole Chicken,kg,201.5,193.59428571428572,184.91689655172414,8.439638238458985,4.69,5.28,
2026-01-23,Region VII (Central Visayas),Meat,Whole Chicken,kg,199.73,194.5157142857143,185.41066666666666,8.722708347728943,4.91,3.34,
2026-01-24,Region VII (Central Visayas),Meat,Whole Chicken,kg,195.42,193.6057142857143,185.80066666666664,8.904181479287802,4.2,-3.16,6.37
2026-01-25,Region VII (Central Visayas),Meat,Whole Chicken,kg,193.95,193.04,186.44099999999997,8.771076035902672,3.54,-2.0,10.99
2026-01-26,Region VII (Central Visayas),Meat,Whole Chicken,kg,197.89,194.66285714285712,186.98966666666666,8.959602624860223,4.1,6.09,9.07
2026-01-27,Region VII (Central Visayas),Meat,Whole Chicken,kg,191.55,195.06857142857143,187.56966666666668,8.657879601576944,4.0,1.5,9.99
2026-01-28,Region VII (Central Visayas),Meat,Whole Chicken,kg,197.89,196.84714285714284,187.9206666666667,8.86017199698131,4.75,6.71,5.62
2026-01-29,Region VII (Central Visayas),Meat,Whole Chicken,kg,180.64,193.86714285714285,187.967,8.816794377972535,3.14,-10.35,0.78
2026-01-30,Region VII (Central Visayas),Meat,Whole Chicken,kg,198.24,193.65428571428575,188.96533333333335,8.184910731227351,2.48,-0.75,17.8
2026-01-31,Region VII (Central Visayas),Meat,Whole Chicken,kg,193.95,193.4442857142857,189.24333333333334,8.20861672303847,2.22,-0.75,4.49
2026-02-01,Region VII (Central Visayas),Meat,Whole Chicken,kg,204.66,194.9742857142857,189.93866666666665,8.605530191978708,2.65,5.52,11.35
2026-02-02,Region VII (Central Visayas),Meat,Whole Chicken,kg,200.7,195.3757142857143,190.63966666666664,8.596747774527884,2.48,1.42,11.7
2026-02-03,Region VII (Central Visayas),Meat,Whole Chicken,kg,190.82,195.27142857142854,190.49266666666665,8.553142569610982,2.51,-0.38,-2.26
2026-02-04,Region VII (Central Visayas),Meat,Whole Chicken,kg,200.02,195.57571428571427,191.03133333333335,8.62954856905891,2.38,1.08,8.79
2026-02-05,Region VII (Central Visayas),Meat,Whole Chicken,kg,204.52,198.98714285714283,191.84733333333332,8.711394018590017,3.72,13.22,13.6
2026-02-06,Region VII (Central Visayas),Meat,Whole Chicken,kg,198.38,199.00714285714284,192.44366666666664,8.517287686830198,3.41,0.07,9.91
2026-02-07,Region VII (Central Visayas),Meat,Whole Chicken,kg,212.45,201.65000000000003,193.60566666666665,8.794387192519629,4.16,9.54,19.63
2026-02-08,Region VII (Central Visayas),Meat,Whole Chicken,kg,197.19,200.58285714285714,194.116,8.530753938464049,3.33,-3.65,8.42
